sent_time,chat_message,cluster_num,x,y
06:26:16.897000,unmuted,7,-0.9224533,0.18461536
06:26:17.988000,prodigy,1,-1.0064359,0.122007884
06:26:18.088000,ur unmuted,9,0.09848313,0.7240013
06:26:19.600000,it's fin\1\1,12,0.036347397,0.24961996
06:26:20.587000,finally 10k channel points,5,0.47347945,-1.0335747
06:26:20.762000,unmuted,7,-0.9224533,0.18461536
06:26:21.344000,"@ true , she has a great teacher",2,1.439001,-0.9585724
06:26:22.818000,subscribed with prime .,4,1.1571395,-1.697322
06:26:24.498000,hes good now,9,0.6175047,1.3320664
06:26:24.510000,tina and brooke are poppin off,11,1.3622439,-0.18839635
06:26:28.991000,nice brooke,12,-0.24641041,-0.1484564
06:26:30.743000,so good,13,0.39303735,1.7515485
06:26:32.181000,the first time i played got called an idiot bc didnt know what to do with spike,2,2.2538028,-0.38414896
06:26:32.806000,but she is good,13,1.246672,1.8925612
06:26:35.064000,oh my god,9,0.7394259,0.8969949
06:26:38.595000,i ’ m surprised by how chaotic this is but also well tina doing with the,2,2.3393958,-0.45922056
06:26:39.061000,they did a little dance and confused him kik,11,1.5366908,-0.220881
06:26:41.954000,i love how supportive everyone is <3,11,1.6214103,-0.11330949
06:26:44.801000,lol,3,-0.7600343,1.7361608
06:26:45.083000,bg,1,-1.0148288,-0.20598347
06:26:47.278000,ntnt,6,-1.0736173,-0.9874594
06:26:48.504000,oh wait no,5,0.40845478,-0.2021994
06:26:49.551000,1 for,9,0.28759682,0.5499477
06:26:51.149000,rip,1,-0.89674187,-0.09627365
06:26:56.355000,nt,1,-1.043223,-0.42274424
06:26:56.398000,good trade !,5,0.6239088,-0.6424934
06:26:56.544000,nt,1,-1.043223,-0.42274424
06:27:10.423000,how does yoru ’ s flash work ? they don t look like re blinded,2,2.1854503,-0.8906595
06:27:11.474000,nt,1,-1.043223,-0.42274424
06:27:13.118000,Pog,3,-0.83643115,1.7913015
06:27:15.257000,omg,7,-0.94665474,0.32056096
06:27:15.332000,whata,1,-1.0719067,-0.52058023
06:27:15.491000,that stunt makes me remember your pheonix ace b4,11,1.5368025,0.18538915
06:27:16.026000,br\1\1\1\1\1\1,6,-1.0624818,-0.95628524
06:27:16.222000,what ?,9,0.19741844,1.0297759
06:27:16.533000,that phoenix URL wow,9,0.5858746,0.69337815
06:27:17.227000,omg brookee,14,-0.6647579,-0.7213423
06:27:17.239000,hope you ’ re having a great stream,2,1.812538,-0.82130677
06:27:17.437000,ntnt tian,6,-0.7959624,-1.1136966
06:27:18.085000,Pog,3,-0.83643115,1.7913015
06:27:18.424000,POGGERS,7,-0.9333505,0.26140705
06:27:18.467000,pog,1,-0.9960318,-0.010572656
06:27:18.659000,pog,1,-0.9960318,-0.010572656
06:27:19.010000,umm \,14,-0.5232769,-0.73551023
06:27:19.814000,how,10,-0.49663696,3.5035667
06:27:19.919000,wow what a long first game,11,1.15326,-0.084067106
06:27:20.424000,pog brooke,14,-0.5807495,-0.40387705
06:27:20.569000,whoo brooke,14,-0.6624949,-0.7429691
06:27:21.019000,brooke lets g\1\1,8,-0.09481097,-1.3068583
06:27:21.117000,whoa,7,-0.9483247,0.23132303
06:27:22.011000,good job brooke holy,0,0.5280594,-0.022561036
06:27:22.219000,she lived,13,0.39189306,1.8034842
06:27:23.431000,pog,1,-0.9960318,-0.010572656
06:27:24.282000,brooke pog,14,-0.5807495,-0.40387705
06:27:24.324000,brooke pog,14,-0.5807495,-0.40387705
06:27:24.791000,that guy is mad,13,1.0760906,1.9289871
06:27:24.954000,how many games has it been chat,11,1.7693534,-0.19920878
06:27:27.363000,what,10,-0.38746083,3.7331266
06:27:27.478000,pog,1,-0.9960318,-0.010572656
06:27:28.931000,brooke pog,14,-0.5807495,-0.40387705
06:27:29.061000,brooke,1,-0.858774,0.007515713
06:27:30.337000,broke pog,12,-0.27761036,0.04606453
06:27:30.360000,tell her to heal,0,1.1612223,0.27193186
06:27:30.468000,hes intimidated,9,-0.024840478,0.8799659
06:27:30.976000,brooke pog,14,-0.5807495,-0.40387705
06:27:31.138000,nice one brooke,12,0.23829803,0.24093062
06:27:31.566000,y\1\1,6,-1.0883613,-0.78655803
06:27:32.325000,""" 1 game",5,0.4885615,-0.38437662
06:27:33.062000,brooke pog,14,-0.5807495,-0.40387705
06:27:35.543000,brooke omg,1,-0.61970633,-0.24757978
06:27:36.282000,how,10,-0.49663696,3.5035667
06:27:37.012000,brooke is cracked,0,0.39512175,0.281168
06:27:37.168000,abe you got this,15,1.2499145,0.751911
06:27:37.248000,nice,7,-0.5741158,1.0317286
06:27:37.549000,brook\1\1,6,-1.0540899,-0.8948375
06:27:38.312000,brook\1\1,6,-1.0540899,-0.8948375
06:27:38.336000,brooke * my bad lol,0,1.0159624,0.4848451
06:27:39.951000,omg,7,-0.94665474,0.32056096
06:27:42.602000,abe !,8,-0.40474814,-1.4292594
06:27:42.787000,komodohype,6,-1.0495491,-0.94766176
06:27:43.484000,abe is goated,12,0.23148978,0.051077396
06:27:43.715000,pog,1,-0.9960318,-0.010572656
06:27:43.851000,pog abe,14,-0.7172486,-0.69121
06:27:44.297000,POGGERS abe,14,-0.6623617,-0.7242192
06:27:44.443000,Pog,3,-0.83643115,1.7913015
06:27:44.515000,pog,1,-0.9960318,-0.010572656
06:27:44.618000,wh\1\1,1,-1.0004592,-0.42371905
06:27:45.295000,Pog,3,-0.83643115,1.7913015
06:27:45.515000,abe,1,-1.0185604,-0.5107865
06:27:45.562000,yeah !,12,0.0030615863,0.037886836
06:27:45.852000,got too excited brook,0,0.7934666,0.16035704
06:27:46.018000,let go abe,5,0.39518642,-0.52957374
06:27:46.153000,oh my god abe,0,0.8212559,0.29279715
06:27:46.169000,pogg,6,-1.0905775,-0.97381884
06:27:46.425000,pog,1,-0.9960318,-0.010572656
06:27:46.632000,ab\1\1,6,-1.0671742,-1.698363
06:27:46.651000,\1\1be,6,-1.0568986,-0.8950659
06:27:46.794000,Pog,3,-0.83643115,1.7913015
06:27:47.155000,abe cracked,14,-0.50477326,-0.49587038
06:27:47.237000,nice play,9,0.28718966,0.5877944
06:27:47.342000,Pog,3,-0.83643115,1.7913015
06:27:47.432000,y\1\1,6,-1.0883613,-0.78655803
06:27:47.581000,nicee abee,6,-0.82315826,-1.2721858
06:27:47.752000,Pog,3,-0.83643115,1.7913015
06:27:48.057000,pog,1,-0.9960318,-0.010572656
06:27:48.239000,po\1\1,6,-1.1542164,-1.3399234
06:27:48.265000,ye\1\1 abe,6,-0.7297241,-0.7833384
06:27:48.550000,clap,1,-0.884726,0.015689967
06:27:48.701000,brooke w\1\1,6,-0.64575213,-0.8844148
06:27:49.668000,go abe,14,-0.02530143,-0.4088087
06:27:49.672000,po\1\1,6,-1.1542164,-1.3399234
06:27:49.794000,nice abe,14,-0.2711053,-0.34659097
06:27:49.822000,abe pogg,6,-0.80999756,-1.0336375
06:27:49.993000,abe clutch,14,-0.6522364,-0.49954498
06:27:50.041000,lets g\1\1 abe,8,-0.15671447,-1.4983308
06:27:50.085000,abee,6,-1.0268664,-1.1856478
06:27:50.136000,nice,7,-0.5741158,1.0317286
06:27:50.223000,pog,1,-0.9960318,-0.010572656
06:27:50.411000,pogg,6,-1.0905775,-0.97381884
06:27:50.590000,abee,6,-1.0268664,-1.1856478
06:27:50.599000,pog,1,-0.9960318,-0.010572656
06:27:50.636000,wh\1\1,1,-1.0004592,-0.42371905
06:27:50.706000,po\1\1,6,-1.1542164,-1.3399234
06:27:51.036000,w\1\1,6,-1.0877573,-0.90060663
06:27:51.118000,abe insane,14,-0.46098486,-0.49398005
06:27:51.128000,my anxiety,13,0.6111249,1.8550642
06:27:51.143000,pog,1,-0.9960318,-0.010572656
06:27:51.367000,haHAA,7,-0.9491634,0.7588598
06:27:51.493000,pog,1,-0.9960318,-0.010572656
06:27:51.500000,theyre insan\1\1,12,-0.22192001,-0.14521633
06:27:51.735000,pog,1,-0.9960318,-0.010572656
06:27:52.026000,abe is pog,12,0.20937344,0.17698713
06:27:52.117000,POGGERS,7,-0.9333505,0.26140705
06:27:52.611000,lezg\1\1,6,-1.0940166,-1.0447751
06:27:52.710000,lets g\1\1,8,-0.30282077,-1.1469659
06:27:52.728000,lets go,12,0.15484278,0.0009459852
06:27:53.118000,lolol,7,-0.9767544,0.14423425
06:27:53.466000,ab\1\1,6,-1.0671742,-1.698363
06:27:53.487000,po\1\1,6,-1.1542164,-1.3399234
06:27:54.334000,abe,1,-1.0185604,-0.5107865
06:27:54.504000,abe lets goo,8,-0.1848404,-1.1083833
06:27:54.959000,abe pog,14,-0.7172486,-0.69121
06:27:55.114000,go abe baby,14,0.16143106,-0.43274587
06:27:55.209000,all of them are cracked,15,1.4200331,0.77143914
06:27:55.382000,ah\1\1hah,6,-1.049268,-0.868589
06:27:55.614000,ab\1\1,6,-1.0671742,-1.698363
06:27:56.319000,brooke and abe pog,0,0.4660119,0.07488494
06:27:56.588000,abe po\1\1,6,-0.8143917,-1.1797999
06:27:56.668000,pog abe,14,-0.7172486,-0.69121
06:27:56.795000,po\1\1,6,-1.1542164,-1.3399234
06:27:56.983000,you still live1 ?,0,0.8051125,-0.103467174
06:27:58.664000,br\1\1ke and ab\1\1,5,0.43809253,-0.39033124
06:27:59.066000,pog,1,-0.9960318,-0.010572656
06:27:59.072000,ah nice one !,5,0.4454245,-0.8626188
06:27:59.225000,pog abe,14,-0.7172486,-0.69121
06:27:59.402000,brooke and abe Pog,0,0.50704324,0.16642013
06:27:59.421000,lets g\1\1,8,-0.30282077,-1.1469659
06:27:59.744000,pog,1,-0.9960318,-0.010572656
06:27:59.890000,abe pog,14,-0.7172486,-0.69121
06:28:00.679000,cracked team,12,-0.10748412,-0.07763913
06:28:00.846000,he did it,13,0.98149097,2.6411679
06:28:01.087000,pog abe,14,-0.7172486,-0.69121
06:28:01.223000,po\1\1,6,-1.1542164,-1.3399234
06:28:02.242000,ab\1\1,6,-1.0671742,-1.698363
06:28:02.251000,nic\1\1,6,-1.0454035,-0.8270392
06:28:02.284000,that was big literally,13,1.0940992,2.1529849
06:28:02.674000,lmfa\1\1,1,-1.040107,0.042154606
06:28:02.976000,this team is cracked,15,1.1116929,1.0483142
06:28:02.994000,po\1\1,6,-1.1542164,-1.3399234
06:28:03.026000,pog,1,-0.9960318,-0.010572656
06:28:03.348000,this team is cracked,15,1.1116929,1.0483142
06:28:03.366000,clean,7,-0.53874165,0.9550106
06:28:03.455000,that was bi\1\1,13,0.9996948,1.5347224
06:28:03.758000,po\1\1,6,-1.1542164,-1.3399234
06:28:04.439000,w\1\1,6,-1.0877573,-0.90060663
06:28:04.444000,ye\1\1,1,-1.0205193,-0.36421978
06:28:04.528000,po\1\1,6,-1.1542164,-1.3399234
06:28:05.502000,b i g,0,0.5789675,0.55810493
06:28:06.639000,Pog,3,-0.83643115,1.7913015
06:28:06.694000,hes too rn LUL,9,0.46729687,0.7865766
06:28:06.807000,lets go,12,0.15484278,0.0009459852
06:28:06.923000,po\1\1,6,-1.1542164,-1.3399234
06:28:07.094000,lmaoo,7,-1.0215628,0.35298184
06:28:07.351000,lmao,3,-0.81112784,1.6633501
06:28:09.922000,nice joke,12,-0.073460184,0.41008472
06:28:10.159000,big,3,-0.4711166,1.581734
06:28:11.060000,lmao cracked,7,-0.45870128,0.5429776
06:28:11.316000,that was ga\1\1g,15,0.98459816,1.2998301
06:28:11.853000,lma\1\1,7,-0.99289167,0.481627
06:28:12.106000,abe and brooke r cracked,5,0.7485972,-0.5478754
06:28:12.718000,that was crazy,13,0.9502287,2.5181556
06:28:13.276000,thos group is great lol,0,0.8977871,0.2263511
06:28:13.282000,pogg,6,-1.0905775,-0.97381884
06:28:13.565000,or as charlie says : thats huge,5,1.113158,-1.2248343
06:28:15.180000,cracked team,12,-0.10748412,-0.07763913
06:28:16.172000,pog,1,-0.9960318,-0.010572656
06:28:16.842000,bruh,7,-0.9325685,0.90806216
06:28:17.043000,great work team . you are all lovely,11,1.687221,0.22237498
06:28:17.854000,top frag Pog,14,0.039790403,-0.90030557
06:28:18.619000,prodigies !,8,-0.4523475,-1.5306426
06:28:18.758000,1 game you said ..,5,1.1176366,-0.32430288
06:28:19.897000,damnn brookee and tina carry,5,0.66405135,-0.33510444
06:28:19.979000,prodigies,6,-1.0326692,-0.7230682
06:28:23.697000,you all are good,15,1.4654274,1.4393929
06:28:25.289000,this team is doing great,15,1.3056844,1.0973498
06:28:26.554000,dayum,1,-0.9956075,-0.21999864
06:28:29.563000,prodigies,6,-1.0326692,-0.7230682
06:28:30.036000,there's a certain sweet spot when you URL,2,1.5638878,-0.6673807
06:28:30.239000,tina and brooke are stars,11,1.2213553,0.11132464
06:28:31.054000,@ i read that in his voice lol,11,1.4584402,0.02050805
06:28:31.415000,lma\1\1,7,-0.99289167,0.481627
06:28:31.468000,LULW,3,-0.78035235,2.134784
06:28:31.560000,prodigies,6,-1.0326692,-0.7230682
06:28:34.088000,w\1\1,6,-1.0877573,-0.90060663
06:28:34.638000,im so proud of tina,11,1.3132021,-0.085172586
06:28:34.759000,prodigies,6,-1.0326692,-0.7230682
06:28:36.108000,p\1\1\1\1,6,-1.0254737,-0.9694079
06:28:36.402000,oh no,12,0.025518559,-0.10382317
06:28:36.491000,LULW,3,-0.78035235,2.134784
06:28:36.949000,drunk is the best ],11,1.3481251,0.013421628
06:28:38.318000,drunk ! hahaha,14,-0.021079922,-0.87642366
06:28:38.948000,pog,1,-0.9960318,-0.010572656
06:28:39.076000,i love these girls,15,1.1265631,1.013463
06:28:39.118000,a,3,-0.58721817,2.371781
06:28:39.354000,tina pls LUL,14,-0.30595183,-0.799741
06:28:39.498000,lmfaoo,1,-1.0579468,-0.18036795
06:28:40.469000,lol,3,-0.7600343,1.7361608
06:28:41.217000,prodiges,6,-1.0486636,-0.8177508
06:28:41.600000,loll tina,14,-0.66289604,-0.55967724
06:28:43.070000,\1\1,6,-1.0802779,-1.1006764
06:28:44.197000,lma\1\1 tina,1,-0.6123134,-0.14638731
06:28:45.564000,oh no tina,5,0.23304278,-0.64593637
06:28:49.936000,playing with prodigies SeemsGood .,5,0.92747813,-0.40018117
06:28:50.177000,lol tina,12,-0.48248777,0.126679
06:28:50.563000,lol,3,-0.7600343,1.7361608
06:28:56.063000,lol,3,-0.7600343,1.7361608
06:28:56.648000,rae lol,12,-0.41684923,0.070543095
06:28:56.940000,tinakisip,6,-1.0729178,-0.9993265
06:28:58.505000,you guys got this,13,1.2087631,1.7929521
06:29:00.241000,D:,1,-0.86632127,-0.30383694
06:29:01.900000,lmfa\1\1,1,-1.040107,0.042154606
06:29:02.171000,oh it workss,9,0.46068963,0.6596041
06:29:06.278000,\1\1 rae lmao,14,-0.33583856,-0.6918277
06:29:08.817000,l\1\1l,1,-1.0027498,-0.22337377
06:29:11.333000,oh jesus,12,-0.5013545,0.16716015
06:29:11.397000,“ i am ? ” lol,0,1.089928,0.06462582
06:29:12.114000,oh jesus,12,-0.5013545,0.16716015
06:29:12.782000,lol rae haha,12,-0.36903912,-0.07080853
06:29:16.508000,lol,3,-0.7600343,1.7361608
06:29:22.378000,you got this !,15,1.3203342,0.6834548
06:29:23.281000,lma\1\1,7,-0.99289167,0.481627
06:29:24.769000,pog tina,14,-0.61112744,-0.4283738
06:29:26.776000,nt,1,-1.043223,-0.42274424
06:29:28.581000,ultimate then ready to teleport,0,0.9970852,0.0112683615
06:29:29.775000,tina is cracked,0,0.40323862,0.23426466
06:29:30.816000,sadge,6,-1.0518743,-0.8893957
06:29:32.887000,tina pog,14,-0.61112744,-0.4283738
06:29:33.810000,its okay !,0,0.48321447,-0.06511401
06:29:35.337000,nt,1,-1.043223,-0.42274424
06:29:36.754000,the best way to do that,15,1.5245064,0.8937882
06:29:36.862000,nt,1,-1.043223,-0.42274424
06:29:37.312000,nt,1,-1.043223,-0.42274424
06:29:37.401000,nt,1,-1.043223,-0.42274424
06:29:37.988000,nt,1,-1.043223,-0.42274424
06:29:38.420000,nt,1,-1.043223,-0.42274424
06:29:39.673000,it's okay nt,0,0.3374773,0.23118594
06:29:39.736000,ntnt,6,-1.0736173,-0.9874594
06:29:39.909000,nt,1,-1.043223,-0.42274424
06:29:40.312000,ntnt,6,-1.0736173,-0.9874594
06:29:40.909000,nt,1,-1.043223,-0.42274424
06:29:45.536000,nt,1,-1.043223,-0.42274424
06:29:45.848000,nt,1,-1.043223,-0.42274424
06:29:46.180000,nt !,8,-0.39196646,-1.3404545
06:29:48.753000,nt,1,-1.043223,-0.42274424
06:29:50.097000,tina is cracke\1\1 .,0,0.5634509,0.058870636
06:29:50.619000,h\1\1,6,-0.9812609,-0.7538617
06:29:50.620000,ntnt,6,-1.0736173,-0.9874594
06:29:51.197000,ntnt,6,-1.0736173,-0.9874594
06:29:51.828000,nt !,8,-0.39196646,-1.3404545
06:29:52.044000,nt,1,-1.043223,-0.42274424
06:29:54.136000,f,7,-0.81662977,0.28004453
06:29:55.312000,nt,1,-1.043223,-0.42274424
06:30:08.625000,you ’ re all doing well for their state lol,2,1.8070025,-0.28947726
06:30:09.810000,subscribed at tier 1 . they've for 2 months ! hai i love your positive content <3,4,2.2639074,-2.4198046
06:30:12.924000,what rank is this LUL,11,1.515877,0.00508224
06:30:13.320000,',7,-0.85521567,0.28165433
06:30:14.459000,rae loading,14,-0.26675567,-0.5457922
06:30:19.342000,cheer10,1,-0.9648033,-0.5608131
06:30:20.424000,noice,1,-0.9390102,-0.3731196
06:30:24.057000,lmao is a good one,15,1.3514833,0.6284148
06:30:29.763000,oh it's i'm poor,0,0.7626139,0.47270364
06:30:35.872000,the sgares special,0,0.60558844,0.20753932
06:30:38.730000,oh no the camping,0,0.89794886,0.07383618
06:30:40.519000,the sgares special,0,0.60558844,0.20753932
06:30:42.775000,sgares,6,-1.0837063,-0.9119725
06:30:43.782000,the sgares special move,0,0.8170184,0.074796796
06:30:44.168000,sgares,6,-1.0837063,-0.9119725
06:30:44.843000,the sgares special,0,0.60558844,0.20753932
06:30:45.829000,i've seen this before,15,1.0175403,1.35546
06:30:46.393000,pl\1\1,6,-1.109203,-1.178702
06:30:49.717000,lmfa\1\1 the cigares move,0,0.70443106,0.4618722
06:30:50.166000,the sgares special lmao,0,0.6643533,0.20307322
06:30:56.354000,lilyzoom,6,-1.0454535,-0.719965
06:30:56.787000,oof,7,-0.8842697,0.3634946
06:30:57.098000,lmao,3,-0.81112784,1.6633501
06:30:59.289000,monkaS,7,-0.7755362,0.7081964
06:31:00.163000,chat,7,-0.986166,0.7732578
06:31:00.460000,ahahaa the sgares move,0,0.714383,0.120129555
06:31:01.335000,omg that scared me lol,0,0.80275404,0.5200627
06:31:01.651000,f,7,-0.81662977,0.28004453
06:31:07.380000,wait the sgares special is so funny lmao,11,1.3974674,0.19406967
06:31:08.417000,jumpscare,1,-0.8859533,-0.22920784
06:31:08.753000,1v5,1,-0.92237014,-0.023549521
06:31:09.617000,tina gonna ace,5,0.3265189,-0.8736327
06:31:10.526000,_ subscribed at tier 1 . they've for 19 months ! hope your games are going good :),4,2.4277337,-2.0295851
06:31:10.742000,ntnt,6,-1.0736173,-0.9874594
06:31:13.360000,nt,1,-1.043223,-0.42274424
06:31:14.350000,that scared me,9,0.709356,1.1329983
06:31:15.216000,tina 1v5,14,-0.51873976,-0.55512726
06:31:18.420000,LULW,3,-0.78035235,2.134784
06:31:18.730000,ntnt,6,-1.0736173,-0.9874594
06:31:18.810000,nt,1,-1.043223,-0.42274424
06:31:21.206000,tina ace,14,-0.56106156,-0.36719134
06:31:21.599000,that scared me,9,0.709356,1.1329983
06:31:21.665000,i gotta rewatch that sgares vid,11,1.2453178,0.042299837
06:31:23.459000,lol “ 1 game of ”,0,0.9650925,-0.18001275
06:31:27.170000,LULW,3,-0.78035235,2.134784
06:31:28.143000,killemall,6,-1.0491827,-0.8930413
06:31:28.804000,nt !,8,-0.39196646,-1.3404545
06:31:29.201000,hahahah,1,-1.0918878,-0.54103476
06:31:30.829000,nt,1,-1.043223,-0.42274424
06:31:32.461000,lol,3,-0.7600343,1.7361608
06:31:33.021000,nt,1,-1.043223,-0.42274424
06:31:33.455000,nt,1,-1.043223,-0.42274424
06:31:34.522000,nt,1,-1.043223,-0.42274424
06:31:34.820000,nt,1,-1.043223,-0.42274424
06:31:40.550000,is gifting 1 tier subs to community ! they've gifted a total of 4 in the channel,4,2.2375848,-2.2015858
06:31:41.193000,ntnt,6,-1.0736173,-0.9874594
06:31:42.702000,gifted a tier 1 sub to !,4,1.4859049,-2.2835822
06:31:42.775000,ntnt,6,-1.0736173,-0.9874594
06:31:47.247000,subscribed at tier 1 .,4,1.1987714,-1.7880166
06:31:50.268000,nt !,8,-0.39196646,-1.3404545
06:31:50.778000,on me,9,0.45262244,1.0439246
06:31:55.451000,nt,1,-1.043223,-0.42274424
06:31:55.974000,nt,1,-1.043223,-0.42274424
06:32:00.689000,one shot,9,0.043979947,1.5108297
06:32:01.579000,nt,1,-1.043223,-0.42274424
06:32:10.385000,SeemsGood,1,-1.0549487,-0.41204062
06:32:12.334000,echo ?,14,-0.45317388,-0.25220793
06:32:14.886000,u got thiss,0,0.79910177,0.38283023
06:32:18.001000,ekko,1,-0.9347898,-0.12518644
06:32:22.881000,ekko the league champ !,0,0.7948485,-0.036484342
06:32:23.708000,sgares special back to,5,0.7822751,-0.4060795
06:32:26.226000,can ’ t say good game well played,11,1.8592039,-0.23595095
06:32:28.887000,the sgares special,0,0.60558844,0.20753932
06:32:30.041000,sgares special again,14,-0.018654611,-0.5999935
06:32:30.135000,cigares part 2,8,0.23893721,-1.1850412
06:32:39.361000,go !,12,0.14247088,-0.371946
06:32:42.225000,make sure you have dinner soon it ’ s been almost 7 hours !,2,2.31962,-1.1667144
06:32:52.125000,"hey chat , whats with the neck band-aid ?",11,1.3820324,-0.34196272
06:32:53.368000,i love vs sgares it never gets old,11,1.5228456,0.09287547
06:32:55.139000,you got this !,15,1.3203342,0.6834548
06:32:55.669000,ludwigs,1,-1.0378429,-0.5369543
06:33:07.248000,hiccup,1,-0.9395878,-0.050738055
06:33:09.664000,you got it !,15,1.3150346,0.8144053
06:33:10.939000,@ he scratched himself,5,0.67550564,-0.23614262
06:33:12.236000,a\1\1 rae,14,-0.59192234,-0.8302968
06:33:17.972000,@ scratched himself,5,0.26323688,-0.80309385
06:33:18.559000,hicc,6,-1.0420974,-1.0181935
06:33:26.098000,oof,7,-0.8842697,0.3634946
06:33:31.262000,@ h\1\1,8,-0.43563423,-1.6430151
06:33:31.681000,lma\1\1,7,-0.99289167,0.481627
06:33:32.024000,nice !,14,-0.07309514,-0.6009047
06:33:32.921000,yes,7,-0.7950082,0.9629249
06:33:33.313000,nice,7,-0.5741158,1.0317286
06:33:33.456000,s,3,-0.9552406,1.5345132
06:33:33.716000,"subscribed at tier 1 . they've for 2 months , currently on a month streak !",4,2.1066065,-2.5335877
06:33:34.640000,he got scratched whilst being choked,15,1.2235628,0.57485545
06:33:35.151000,wh\1\1,1,-1.0004592,-0.42371905
06:33:35.351000,LULW,3,-0.78035235,2.134784
06:33:35.763000,lmaoo,7,-1.0215628,0.35298184
06:33:36.116000,loll,1,-1.0692326,-0.47367832
06:33:36.159000,lmao you did well,15,0.95776594,1.2050592
06:33:36.637000,lol rae,12,-0.41684923,0.070543095
06:33:36.868000,omg,7,-0.94665474,0.32056096
06:33:36.907000,nice shot,9,0.09749953,0.56522626
06:33:38.838000,hi chatt,14,-0.48640174,-0.9682025
06:33:39.802000,@,6,-0.9046793,-0.752961
06:33:40.077000,rae always has the hiccups lol,0,1.0142779,-0.11073961
06:33:42.097000,lol,3,-0.7600343,1.7361608
06:33:42.205000,lmao,3,-0.81112784,1.6633501
06:33:42.558000,haha,7,-0.9383267,0.75641125
06:33:42.952000,lmaoo,7,-1.0215628,0.35298184
06:33:43.223000,@,6,-0.9046793,-0.752961
06:33:44.468000,nice,7,-0.5741158,1.0317286
06:33:45.080000,SeemsGood,1,-1.0549487,-0.41204062
06:33:45.578000,@ h\1\1,8,-0.43563423,-1.6430151
06:33:45.713000,nic\1\1,6,-1.0454035,-0.8270392
06:33:46.558000,? he was letting her get the kill,11,1.8677588,0.33471957
06:33:46.881000,hahha,6,-1.0907054,-0.6031431
06:33:47.779000,lol,3,-0.7600343,1.7361608
06:33:48.491000,subscribed with prime . they've for 4 months ! lmao,4,1.7228558,-2.6439037
06:33:49.227000,@,6,-0.9046793,-0.752961
06:33:49.563000,lmao,3,-0.81112784,1.6633501
06:33:50.941000,nice,7,-0.5741158,1.0317286
06:33:51.044000,gg !,8,-0.4928941,-1.4400816
06:33:51.059000,nice,7,-0.5741158,1.0317286
06:33:53.019000,@,6,-0.9046793,-0.752961
06:33:54.622000,bye i have to go now,11,1.6225382,-0.15068494
06:33:56.812000,omg lol,7,-0.5101074,0.6285128
06:33:57.283000,he should have some ravioli for dinner,11,1.7068866,0.16732578
06:33:58.395000,catjam,6,-1.0574538,-0.89407086
06:34:00.051000,@ hi catt,8,-0.07817105,-1.8601524
06:34:00.848000,@,6,-0.9046793,-0.752961
06:34:00.932000,tina phantom !,8,-0.080129325,-1.0322057
06:34:01.170000,hahahahaha,6,-1.112108,-0.63670266
06:34:01.330000,let tina die,5,0.47637782,-0.47561592
06:34:01.383000,that ’ s nice of u,15,1.6381645,0.7967963
06:34:01.731000,lol,3,-0.7600343,1.7361608
06:34:02.490000,catjam,6,-1.0574538,-0.89407086
06:34:03.455000,@ bye,8,-0.27240425,-1.7657833
06:34:04.309000,danny phantom,1,-0.5544098,-0.18459265
06:34:04.787000,nice,7,-0.5741158,1.0317286
06:34:06.034000,AYAYA,1,-0.94034195,0.0107908305
06:34:06.047000,aha\1\1aha,6,-1.0586494,-0.904617
06:34:06.117000,we believe in tina,0,0.9437439,-0.078575514
06:34:06.319000,cute,7,-0.5707427,0.4915308
06:34:06.388000,aw she's so cute,0,0.77198076,0.110136956
06:34:07.598000,@ h\1\1,8,-0.43563423,-1.6430151
06:34:08.065000,cheer1,1,-0.91149175,-0.09987346
06:34:08.867000,yo tina phantom she was just fourteen,15,1.2199901,0.42819226
06:34:09.247000,gn gamers,8,-0.36708277,-1.2139461
06:34:09.431000,tina,1,-0.8588158,-0.0658089
06:34:10.736000,haha that's so cute,0,0.6663391,0.21025965
06:34:11.350000,tina phantom,14,-0.46752843,-0.23940244
06:34:11.586000,lmao cute,12,-0.10507667,0.3470031
06:34:12.323000,coulda had 3 guns,5,0.7105921,-0.63523465
06:34:12.364000,shes so cute oh my god,11,1.3198981,0.13145661
06:34:12.879000,omg danny phantom theme song,5,0.3051887,-0.7779308
06:34:13.312000,is gifting 1 tier subs to community ! they've gifted a total of 20 in the channel,4,2.2749944,-2.3334286
06:34:13.360000,tina phantom,14,-0.46752843,-0.23940244
06:34:13.414000,tiny is so fucking adorable,15,0.9337843,0.5872662
06:34:13.799000,if you shot him < he would have got distracted and tina kills,2,2.0180767,-0.55704385
06:34:14.409000,gifted a tier 1 sub to !,4,1.4859049,-2.2835822
06:34:14.544000,lol omg yes tina phantom,12,-0.0881395,-0.3256105
06:34:15.135000,tina cute,14,-0.16604498,-0.40977296
06:34:15.391000,tina phantom !,8,-0.080129325,-1.0322057
06:34:15.686000,lol,3,-0.7600343,1.7361608
06:34:17.081000,tina phantom,14,-0.46752843,-0.23940244
06:34:18.619000,tina is so freaking cute,0,0.9740046,0.13200824
06:34:19.419000,hahahahahaha,6,-1.1303717,-0.827628
06:34:19.487000,that's gonna be a song,2,1.8025472,-0.5160632
06:34:19.640000,nice try tho lol,9,0.3003347,0.47479683
06:34:19.952000,@,6,-0.9046793,-0.752961
06:34:20.916000,tina is just so cute,0,1.095417,0.45410606
06:34:21.523000,tina phantom,14,-0.46752843,-0.23940244
